"Lote";"TipoLote";"Secao";"CaminhoRelativo";"CaminhoAbsoluto";"Extensao";"TamanhoBytes";"TamanhoMB";"EstadoGitIgnore";"ModificadoEm"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\personal_information\information_about_you\profile_based_in.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\personal_information\information_about_you\profile_based_in.json";".json";"287";"0";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\personal_information\personal_information\advanced_protection.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\personal_information\personal_information\advanced_protection.json";".json";"1283";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\personal_information\personal_information\instagram_friend_map.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\personal_information\personal_information\instagram_friend_map.json";".json";"365";"0";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\personal_information\personal_information\instagram_profile_information.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\personal_information\personal_information\instagram_profile_information.json";".json";"1296";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\personal_information\personal_information\note_interactions.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\personal_information\personal_information\note_interactions.json";".json";"337";"0";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\personal_information\personal_information\personal_information.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\personal_information\personal_information\personal_information.json";".json";"2374";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\personal_information\personal_information\professional_information.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\personal_information\personal_information\professional_information.json";".json";"194";"0";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\personal_information\personal_information\profile_changes.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\personal_information\personal_information\profile_changes.json";".json";"95429";"0,091";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\preferences\settings\comments_allowed_from.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\preferences\settings\comments_allowed_from.json";".json";"289";"0";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\preferences\settings\notification_preferences.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\preferences\settings\notification_preferences.json";".json";"5755";"0,005";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\preferences\your_topics\recommended_topics.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\preferences\your_topics\recommended_topics.json";".json";"897";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\security_and_login_information\login_and_profile_creation\last_known_location.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\security_and_login_information\login_and_profile_creation\last_known_location.json";".json";"829";"0,001";"IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\security_and_login_information\login_and_profile_creation\login_activity.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\security_and_login_information\login_and_profile_creation\login_activity.json";".json";"73727";"0,07";"IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\security_and_login_information\login_and_profile_creation\logout_activity.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\security_and_login_information\login_and_profile_creation\logout_activity.json";".json";"31009";"0,03";"IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\security_and_login_information\login_and_profile_creation\signup_details.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\security_and_login_information\login_and_profile_creation\signup_details.json";".json";"867";"0,001";"IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\avatars_store\avatar_items.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\avatars_store\avatar_items.json";".json";"2409";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\comments\hype.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\comments\hype.json";".json";"150224";"0,143";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\comments\post_comments_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\comments\post_comments_1.json";".json";"151920";"0,145";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\edits\personal_information.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\edits\personal_information.json";".json";"300";"0";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\likes\liked_comments.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\likes\liked_comments.json";".json";"123405";"0,118";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\likes\liked_posts.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\likes\liked_posts.json";".json";"302932";"0,289";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\media\archived_live_videos.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\media\archived_live_videos.json";".json";"557";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\media\archived_posts.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\media\archived_posts.json";".json";"87154";"0,083";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\media\other_content.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\media\other_content.json";".json";"458033";"0,437";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\media\posts_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\media\posts_1.json";".json";"1334733";"1,273";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\media\profile_photos.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\media\profile_photos.json";".json";"331";"0";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\media\recently_deleted_content.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\media\recently_deleted_content.json";".json";"29172";"0,028";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\media\reels.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\media\reels.json";".json";"156341";"0,149";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\media\reposts.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\media\reposts.json";".json";"7017";"0,007";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\media\stories.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\media\stories.json";".json";"1489081";"1,42";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\100migue_1710338197027543\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\100migue_1710338197027543\message_1.json";".json";"3115";"0,003";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\2obatalhaogamacerqueirapmgo_1127088765358330\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\2obatalhaogamacerqueirapmgo_1127088765358330\message_1.json";".json";"2579";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\abilionatoneto_1812982936763404\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\abilionatoneto_1812982936763404\message_1.json";".json";"1779";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\acijassociacaocomercialeindustrialdejatai_570994740961900\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\acijassociacaocomercialeindustrialdejatai_570994740961900\message_1.json";".json";"12501";"0,012";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\acimmontividiugoias_1701946266862645\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\acimmontividiugoias_1701946266862645\message_1.json";".json";"14902";"0,014";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\acincdlniquelandia_1736902181042618\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\acincdlniquelandia_1736902181042618\message_1.json";".json";"2195";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\acirvetes_828731558521549\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\acirvetes_828731558521549\message_1.json";".json";"2365";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\acirvmulher_1326825698712130\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\acirvmulher_1326825698712130\message_1.json";".json";"80461";"0,077";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\adegapasiniwinebar_1219171786251401\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\adegapasiniwinebar_1219171786251401\message_1.json";".json";"1878";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\adegasalgadosrdesde1993_1859416212119740\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\adegasalgadosrdesde1993_1859416212119740\message_1.json";".json";"1449";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\adejairjunior_1853772116017483\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\adejairjunior_1853772116017483\message_1.json";".json";"928";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\adelineoliveira_1822051369189558\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\adelineoliveira_1822051369189558\message_1.json";".json";"557";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\adelsongomes_546970460030995\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\adelsongomes_546970460030995\message_1.json";".json";"13214";"0,013";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\adial_1240953917299309\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\adial_1240953917299309\message_1.json";".json";"717";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
